indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2012,45779692961073.2,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2011,45847684271547.9,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2010,42685593909416.3,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2023,1562533897053.54,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2022,1639586866408.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2021,1435824208115.63,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2020,1309584194481.23,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2019,1427162956056.16,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2018,1353360006187.64,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2017,1214614486271.29,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2016,1163168926723.78,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2015,1305833014908.77,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2014,1535536224140.68,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2013,1448620258000.13,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2012,1319408228653.58,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2011,1213699206148.6,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2010,1047586126685.77,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2023,298978248910.632,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2022,281850778773.269,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2021,254207327038.415,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2020,219068216684.633,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2019,243792423417.39,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2018,240866904455.296,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2017,222189517961.591,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2016,202183604189.062,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2015,195342695295.027,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2014,210645325825.077,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2013,203747883009.378,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2012,196184993723.708,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2011,195163537455.559,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'S1', 'value': 'Small states'}",SST,2010,174536267000.423,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2023,4475567635413.06,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2022,4327288984027.91,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2021,4079882760410.17,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2020,3493120726807.89,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2019,3658209766221.57,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2018,3534066858502.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2017,3433921312241.12,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2016,3011037037667.86,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2015,2733618963171.59,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2014,2614915526247.9,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2013,2389895068185.15,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2012,2327938845782.62,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2011,2294090940082.05,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2010,2082357808583.89,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2023,4475567635413.06,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2022,4327288984027.91,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2021,4079882760410.17,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2020,3493120726807.89,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2019,3658209766221.57,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2018,3534066858502.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2017,3433921312241.12,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2016,3011037037667.86,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2015,2733618963171.59,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2014,2614915526247.9,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2013,2389895068185.15,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2012,2327938845782.62,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2011,2294090940082.05,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2010,2082357808583.89,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2023,2032749202553.06,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2022,2061102939319.23,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2021,1932765211586.67,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2020,1716220805506.51,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2019,1830460925279.6,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2018,1780908927291.34,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2017,1625855640496.81,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2016,1522011045162.78,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2015,1668662993704.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2014,1874275100667.03,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2013,1797507885741.07,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2012,1690475240154.75,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2011,1627672472377.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2010,1448107365068.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2023,2030607752381.92,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2022,2059044970799.4,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2021,1931278037791.87,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2020,1714838253754.94,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2019,1828592235182.87,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2018,1779124613364.58,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2017,1624180269855.79,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2016,1520442531814.64,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2015,1667230590352.53,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2014,1872887522796.95,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2013,1796174725333.69,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2012,1689385832315.55,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2011,1626613553670.39,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2010,1447125748526.33,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2023,2032749202553.06,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2022,2061102939319.23,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2021,1932765211586.67,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2020,1716220805506.51,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2019,1830460925279.6,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2018,1780908927291.34,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2017,1625855640496.81,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2016,1522011045162.78,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2015,1668662993704.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2014,1874275100667.03,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2013,1797507885741.07,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2012,1690475240154.75,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2011,1627672472377.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2010,1448107365068.66,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2023,29403677430761.2,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2022,28567593041349.3,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2021,27373038582479.3,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2020,22969949394569.8,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2019,23700366929893.3,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2018,23304307154243.2,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2017,21837271216675.9,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2016,19905034053844.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2015,19827996310186.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2014,20590348415303.8,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2013,19833760666069.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2012,18674953139164.7,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2011,17496066354586.1,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2010,14630255984971.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2023,105435039507024.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2022,101225059591363.0,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2021,97527032881901.1,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2020,85577718250195.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2019,87945574337517.8,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2018,86686870786621.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2017,81550955754739.2,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2016,76588030455295.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2015,75359657218242.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2014,79894385759929.2,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2013,77751368312765.4,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2012,75603976718162.8,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2011,73957792909770.5,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': '1W', 'value': 'World'}",WLD,2010,66514174634775.9,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2023,,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2022,14502158192.0904,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2021,14266499429.8746,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2020,19955929052.1496,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2019,18799444490.1128,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2018,18053222687.4126,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2017,18753456497.8159,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2016,18116572395.0772,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2015,19134221644.7325,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2014,20497128555.6972,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2013,20146416757.5987,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2012,19907329777.5872,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2011,17805098206.3141,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2010,15856668555.8336,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2023,22977677860.7979,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2022,18916378860.5488,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2021,17930565118.8176,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2020,15162734205.2462,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2019,15401826127.2539,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2018,15156424015.1977,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2017,13019726211.7369,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2016,11861199830.8396,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2015,11386853113.0189,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2014,13228147516.1168,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2013,12776224496.9718,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2012,12319834195.331,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2011,12890760315.146,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2010,11926926615.8015,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2023,239899491127.742,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2022,225560256621.757,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2021,186265418570.697,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2020,164873415325.201,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2019,193459662090.677,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2018,194554483655.528,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2017,189880896903.073,,,0
"{'id': 'NY.GDP.MKTP.CD', 'value': 'GDP (current US$)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2016,180763839522.151,,,0
